"","X","anime_id","name","genre","type","episodes","rating","members"
"6387",6429,1284,"Houma Hunter Lime","Comedy, Fantasy","OVA",3,6.12,945
"9830",10006,13103,"Ponta to Ensoku","Adventure, Drama","OVA",1,6.4,185
"11029",11473,2896,"Houkago: Nureta Seifuku","Hentai","OVA",3,6.56,5847
"8172",8251,28551,"Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto","Drama, Kids","OVA",1,7.67,49
"4233",4257,615,"Nurse Witch Komugi-chan Magikarte","Comedy, Magic, Parody","OVA",5,6.77,9895
"10695",11115,11879,"Oni Chichi: Re-born","Hentai","OVA",2,7.89,14342
"10436",10628,4131,"Twin Bee Paradise","Action, Adventure","OVA",4,6.66,176
"9985",10163,7216,"Sekai Douwa Anime Zenshuu","Adventure, Fantasy, Kids","OVA",10,5.66,161
"11703",12156,3980,"Bi-Indoushi Miija: Injoku no Gakuen","Hentai","OVA",2,5.43,1158
"11284",11734,2447,"Chibo","Hentai","OVA",2,6.18,3195
"11428",11879,4852,"Onna Kyoushi Nijuusan-sai","Hentai","OVA",2,5.96,888
"4650",4674,2696,"Crusher Joe (1989)","Action, Adventure, Sci-Fi","OVA",2,6.66,1279
"11067",11513,2883,"Iyashite Agerun Saiyuuki","Hentai, Parody","OVA",1,6.49,3165
"3464",3486,9127,"Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!","Action, Comedy, Shounen, Supernatural","OVA",1,6.98,1664
"10859",11293,14543,"Koutetsu no Majo Annerose","Action, Hentai, Supernatural","OVA",4,6.87,5152
"3501",3523,262,"Happy☆Lesson: The Final","Comedy, Harem, Romance, School","OVA",3,6.96,6371
"8720",8824,29541,"Hello Kitty no Santa-san ga Futari Ita","Fantasy, Music","OVA",1,6.6,57
"11015",11458,8294,"Shinshou Genmukan","Hentai","OVA",4,6.59,2261
"11416",11867,7611,"Issho ni Ecchi","Hentai","OVA",1,5.97,1958
"1313",1320,32566,"Noblesse: Pamyeol-ui Sijak","Action, Adventure, Supernatural","OVA",1,7.59,12418
"564",566,6007,"Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu","Fantasy, Historical, Romance","OVA",1,7.97,81137
"9562",9721,32716,"Nihon no Otogibanashi","Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural","OVA",29,4.67,36
"11160",11609,24357,"Mokkai Shiyo?","Hentai","OVA",1,6.37,1453
"6491",6534,2465,"Idol Bouei-tai Hummingbird","Action, Adventure, Comedy, Military, Music, Shounen","OVA",4,6.07,825
"8529",8625,12451,"Gattai Robot Atranger","Mecha","OVA",1,4.77,115
"10266",10453,30284,"Taabou no Ganbaru Sengen","Kids","OVA",1,3.67,44
"10818",11249,4600,"Aneki... My Sweet Elder Sister The Animation","Hentai","OVA",4,6.98,6101
"11732",12185,3566,"Hika Ryoujoku: Wana ni Hamatta Futari","Hentai","OVA",1,5.32,1062
"10797",11227,13219,"Himesama Gentei!","Hentai","OVA",2,7.05,4132
"1706",1713,10628,"Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue","Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen","OVA",1,7.46,5091
"9065",9198,22619,"Kero Kero Keroppi no Tomodachitte Ii na","Kids","OVA",1,6.31,71
"11794",12247,5589,"Offside Girl","Hentai, Sports","OVA",2,4.3,945
"11071",11517,9638,"Ore wa Kanojo wo Shinjiteru!","Hentai","OVA",1,6.49,5071
"9617",9777,33174,"Nori P-chan","Kids, Slice of Life","OVA",1,4.1,35
"10264",10451,30961,"Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama","Slice of Life","OVA",3,4.4,45
"1347",1354,6231,"Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata","Mystery, Shounen","OVA",1,7.57,7187
"6309",6351,4534,"Choujin Locke: Shinsekai Sentai","Action, Sci-Fi, Super Power","OVA",2,6.15,530
"11722",12175,2349,"Bondage Game: Shinsou no Reijoutachi","Hentai, Psychological","OVA",2,5.37,4732
"9058",9191,22653,"Kero Kero Keroppi no Mitsubachi Daisoudou","Fantasy, Kids","OVA",1,6.17,60
"10848",11281,972,"Bible Black Gaiden","Hentai, Supernatural","OVA",2,6.89,14478
"11752",12205,12563,"Punky Funky Baby","Hentai","OVA",1,5.23,204
"11360",11811,29730,"Ienai Koto The Animation","Hentai","OVA",2,6.05,1973
"8176",8255,18731,"Bokutachi no Peace River","Adventure, Drama, Kids, Supernatural","OVA",1,5.38,82
"3959",3983,30379,"Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi","Comedy, Seinen, Slice of Life","OVA",1,6.83,9773
"6155",6194,3595,"Kujakuou","Action, Demons, Horror","OVA",3,6.22,949
"386",388,1023,"Wolf&#039;s Rain OVA","Adventure, Drama, Psychological, Sci-Fi, Supernatural","OVA",4,8.13,37679
"11618",12071,1511,"Gakuen: Chijoku no Zushiki","Hentai","OVA",2,5.61,1798
"2363",2376,3111,"Nasu: Suitcase no Wataridori","Drama, Seinen, Sports","OVA",1,7.28,1843
"5409",5439,51,"Tenshi Kinryouku","Action, Drama, Romance, Shoujo, Supernatural","OVA",3,6.46,36352
"11256",11706,9312,"Mofukuzuma","Hentai","OVA",2,6.22,3060
"4071",4095,2114,"Tenkuu Senki Shurato: Sousei e no Anto","Action, Fantasy, Magic, Shounen","OVA",6,6.81,916
"10043",10225,10304,"Shin Karate Jigoku-hen","Action, Martial Arts","OVA",2,5.87,137
"4357",4381,2419,"Spirit of Wonder: China-san no Yuuutsu","Romance, Sci-Fi, Seinen","OVA",1,6.74,1947
"6470",6513,22497,"Hello Kitty no Kaguya-hime","Fantasy, Kids","OVA",1,6.08,176
"5194",5222,10547,"Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?","Drama, Ecchi, Fantasy, Harem, Romance","OVA",1,6.52,8216
"3339",3361,5755,"Aoki Ryuusei SPT Layzner OVA","Action, Mecha, Military, Sci-Fi, Shounen, Space","OVA",3,7.01,740
"5382",5411,31883,"Bakuon!! OVA","Cars, Seinen, Slice of Life, Sports","OVA",2,6.46,4572
"11487",11938,2956,"Shin-ban Megami Tantei Vinus File","Hentai","OVA",2,5.87,768
"5339",5368,30679,"Queen&#039;s Blade: Grimoire","Action, Adventure, Ecchi, Fantasy","OVA",2,6.48,3831
"9048",9181,22641,"Kero Kero Keroppi no Bikkuri! Obakeyashiki","Kids, Supernatural","OVA",1,5.54,76
"10862",11298,1408,"Kao no nai Tsuki","Hentai","OVA",5,6.86,7095
"1264",1269,31297,"Tokyo Ghoul: &quot;Pinto&quot;","Action, Drama, Horror, Mystery, Psychological, Supernatural","OVA",1,7.61,52312
"3082",3104,20045,"IS: Infinite Stratos 2 - Hitonatsu no Omoide","Action, Comedy, Harem, Mecha, Sci-Fi","OVA",1,7.08,27030
"8857",8968,26299,"Inamuranohi","Drama, Historical, Kids","OVA",1,8,47
"11369",11820,1513,"Kaette Kita Court no Naka no Tenshi-tachi","Hentai","OVA",2,6.03,1273
"10703",11123,22069,"Swing Out Sisters (2014)","Hentai","OVA",1,7.61,5099
"6823",6870,2599,"Juusenki L-Gaim I: Pentagona Window + Lady Gyabure","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space","OVA",1,5.88,409
"2085",2097,976,"Yokohama Kaidashi Kikou: Quiet Country Cafe","Sci-Fi, Seinen, Slice of Life","OVA",2,7.36,7609
"10926",11367,29573,"Fukubiki! Triangle: Futaba wa Atafuta ♥","Hentai","OVA",1,6.74,2720
"1743",1750,30300,"High School DxD New: Oppai, Tsutsumimasu!","Comedy, Demons, Ecchi, Romance, School","OVA",1,7.45,41436
"8570",8666,9387,"Ginga Hyouryuu Vifam: Kachua Kara no Tayori","Action, Adventure, Mecha, Sci-Fi","OVA",1,6,123
"5735",5770,24531,"Ane Log: Moyako Neesan no Tomaranai Monologue","Comedy, Ecchi, School, Shounen","OVA",3,6.35,9588
"4766",4791,10196,"Baby Princess 3D Paradise 0 [Love]","Ecchi, Harem, Seinen","OVA",1,6.63,17570
"6333",6375,25077,"Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!","Music","OVA",1,6.14,1455
"2086",2098,7745,"Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?","Action, Comedy, Shounen, Supernatural","OVA",1,7.36,4277
"6585",6628,4688,"Minna Agechau♡","Comedy, Ecchi, Romance","OVA",1,6.03,690
"11787",12240,2240,"Sei Michaela Gakuen Hyouryuuki II","Hentai","OVA",2,4.8,457
"10996",11438,4278,"Shishunki Shoujo","Hentai, School","OVA",2,6.62,1843
"3200",3222,1553,"Queen Emeraldas","Action, Adventure, Sci-Fi","OVA",4,7.05,3279
"9071",9205,28965,"Kibun wa Uaa Jitsuzai OL Kouza","Comedy, Seinen","OVA",1,5.83,51
"7508",7561,31491,"Hantsu x Trash","Comedy, Ecchi, Romance, School, Seinen, Sports","OVA",3,5.29,6850
"10949",11390,7456,"Discipline Zero","Hentai","OVA",2,6.71,5082
"11520",11971,4558,"Yukiyo Ichiya Monogatari","Hentai, Historical","OVA",3,5.81,922
"2608",2622,1619,"Negima!? Haru Special!?","Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power","OVA",1,7.21,13563
"8835",8945,27853,"Ichinen Ikkumi","Kids, School","OVA",1,6.33,45
"10816",11247,5762,"15 Bishoujo Hyouryuuki","Comedy, Harem, Hentai","OVA",3,6.98,11680
"665",668,31380,"To LOVE-Ru Darkness 2nd OVA","Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen","OVA",3,7.91,18575
"11381",11832,3046,"Shiroki Tenshi-tachi no Rondo","Hentai","OVA",2,6.02,1487
"3043",3065,10934,"Itsuka Tenma no Kuro Usagi OVA","Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire","OVA",1,7.09,13397
"11054",11500,24849,"Inyutsu no Yakata The Animation","Hentai","OVA",1,6.52,1821
"6373",6415,1267,"Yoroiden Samurai Troopers Message","Adventure, Fantasy, Samurai, Shounen","OVA",5,6.13,1299
"7392",7444,2983,"Digital Devil Story: Megami Tensei","Adventure, Demons, Drama, Fantasy, Horror, Mystery, Psychological, School, Supernatural","OVA",1,5.42,2660
"2833",2852,31378,"Owari no Seraph: Kyuuketsuki Shahar","Action, Drama, Shounen, Supernatural, Vampire","OVA",1,7.15,17815
"10939",11380,3940,"Oshiete Re: Maid","Hentai","OVA",2,6.73,3126
"11287",11737,3307,"Moke Moke Taishou Dendo Musume Arisa","Hentai, Mecha","OVA",2,6.18,3321
"3236",3258,1504,"Macross Flash Back 2012","Drama, Mecha, Military, Sci-Fi","OVA",1,7.04,5199
"2977",2997,6946,"Mudazumo Naki Kaikaku: The Legend of Koizumi","Comedy, Game, Parody, Seinen","OVA",3,7.11,8682
"4695",4719,29231,"Fushigiboshi no☆Futagohime Gyu! Recap","Comedy, Magic, Shoujo","OVA",1,6.65,220
"9448",9597,30760,"Momoiro no Crayon","Drama, Kids","OVA",1,5.06,54
"10056",10238,26157,"Shin-chan no Sanrinsha","Historical, Kids","OVA",1,6.67,67
"10879",11315,1896,"Akiba Kei Kanojo","Hentai","OVA",3,6.83,9395
"8872",8985,19583,"Ishii Hisaichi no Dai Seikai","Comedy, Parody","OVA",1,5.13,56
"1015",1019,21755,"New Prince of Tennis OVA vs. Genius10","Action, Comedy, Shounen, Sports","OVA",10,7.72,6238
"11650",12103,3527,"Lesbian Byoutou","Hentai","OVA",2,5.54,1149
"10832",11263,16189,"Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita","Hentai","OVA",1,6.94,3000
"7306",7357,6183,"You Shoumei Bijutsukan Line","Fantasy","OVA",1,5.51,483
"7593",7650,3064,"Kizuoibito","Action, Adventure, Seinen, Thriller","OVA",5,5.19,524
"11772",12225,3890,"Sei Shoujo Sentai Lakers EX","Hentai, Sci-Fi","OVA",1,5.1,697
"3239",3261,4232,"Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront","Mecha, Sci-Fi","OVA",3,7.04,6864
"2950",2970,3574,"Switch","Action, Mystery, Police","OVA",2,7.12,17871
"3509",3531,9988,"Otome wa Boku ni Koishiteru: Futari no Elder","Drama, Romance, School","OVA",3,6.96,10579
"270",272,6171,"Saint Seiya: The Lost Canvas - Meiou Shinwa","Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural","OVA",13,8.24,40355
"10913",11354,22543,"Kyonyuu Kazoku Saimin","Hentai","OVA",1,6.77,2521
"10304",10492,26311,"Tasukeai no Rekishi: Inochi Hoken no Hajimari","Drama, Historical, Kids","OVA",1,5.62,72
"11309",11760,9487,"Hitou Meguri Kakure Yu","Hentai","OVA",2,6.14,3577
"7388",7440,2462,"Toushinden","Action, Martial Arts","OVA",2,5.43,2400
"11297",11747,30132,"Etsuraku no Tane The Animation","Hentai","OVA",1,6.16,1789
"4997",5025,22053,"Gakkou no Kaidan (OVA)","Comedy, Horror, Mystery, Supernatural","OVA",10,6.57,452
"9663",9827,30980,"Ojiichan no Hanabi","Drama, Kids","OVA",1,8,40
"10309",10497,26269,"Tegami","Drama, Historical, Kids","OVA",1,7,72
"11126",11573,8111,"Last Waltz: Hakudaku Mamire no Natsu Gasshuku","Hentai","OVA",2,6.41,2748
"11193",11642,2378,"Kisaku Spirit","Hentai","OVA",3,6.33,1396
"11614",12067,2944,"Seisai","Dementia, Fantasy, Hentai, Horror","OVA",2,5.63,1729
"11116",11563,2431,"Nikuyoku Gangu Takuhainin","Hentai","OVA",3,6.42,1566
"3049",3071,4786,"Kodomo no Jikan Recap","Comedy, Ecchi, School","OVA",1,7.09,8228
"601",603,23225,"Yuru Yuri Nachuyachumi!","Comedy, Shoujo Ai, Slice of Life","OVA",1,7.95,28339
"11350",11801,3108,"Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo","Hentai","OVA",2,6.07,1363
"5477",5508,31319,"12-sai. 2nd Season","Romance, School, Shoujo","OVA",4,6.43,1383
"11032",11476,9721,"Aisai Nikki","Hentai","OVA",1,6.55,4978
"11224",11674,2191,"Waver","Hentai","OVA",3,6.28,2070
"4682",4706,715,"Yume de Aetara","Comedy, Drama, Ecchi, Romance, Seinen","OVA",3,6.66,2703
"10981",11422,29705,"Shoujo Kyouiku","Hentai","OVA",2,6.64,2680
"10831",11262,734,"Kizuna: Koi no kara Sawagi","Drama, Romance, Yaoi","OVA",1,6.94,4127
"11405",11856,5109,"Osananajimi to Doukyuusei","Hentai, School","OVA",2,5.99,1736
"11079",11525,31400,"Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka","Hentai","OVA",2,6.48,2327
"6779",6826,4318,"Ryuu Seiki","Action, Demons, Fantasy, Sci-Fi","OVA",2,5.91,897
"4302",4326,1181,"Hikyou Tanken Fam &amp; Ihrlie","Action, Adventure, Comedy, Fantasy, Magic","OVA",4,6.75,4032
"11121",11568,6402,"Bakunyuu Maid Kari","Hentai","OVA",2,6.41,2588
"11558",12009,4774,"Ningyou Tsukai","Hentai","OVA",1,5.74,737
"11100",11547,2945,"Hitozuma Ryoujoku Sankanbi","Hentai","OVA",2,6.44,2486
"3911",3935,10582,"Astarotte no Omocha! EX","Comedy, Demons, Ecchi, Fantasy, Romance, Seinen","OVA",1,6.83,20824
"11465",11916,9434,"Fighting of Ecstasy","Hentai","OVA",2,5.9,1902
"5459",5489,15847,"Iron Man: Rise of Technovore","Action, Mecha","OVA",1,6.44,3656
"11237",11687,19629,"Zecchou Rocket","Hentai","OVA",2,6.26,1796
"3626",3650,2131,"Bokusatsu Tenshi Dokuro-chan 2","Comedy, Ecchi, Magic","OVA",2,6.92,70734
"2508",2521,3421,"Kodomo no Omocha","Comedy, Drama, School, Shoujo","OVA",1,7.24,3118
"3691",3715,4804,"To Heart 2 AD Plus","Romance","OVA",2,6.91,3772
"6910",6957,16247,"Satsujin Kippu wa Heart-iro","Mystery, Shoujo","OVA",1,5.83,209
"9328",9474,30107,"Manga Hajimete Monogatari OVA","Adventure, Comedy, Historical","OVA",1,5.8,52
"10719",11140,719,"Ai no Kusabi","Drama, Romance, Sci-Fi, Yaoi","OVA",2,7.37,20964
"7559",7614,675,"One: Kagayaku Kisetsu e","Drama, Supernatural","OVA",4,5.24,2285
"9256",9398,25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids","OVA",1,5.78,109
"11086",11532,2917,"Seijun Kango Gakuin","Comedy, Hentai","OVA",3,6.47,1864
"4479",4503,622,"Natsu-iro no Sunadokei","Drama, Romance, Sci-Fi","OVA",2,6.71,6327
"2639",2653,24171,"Mushibugyou OVA","Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power","OVA",3,7.2,3636
"4440",4464,3641,"Naisho no Tsubomi","Kids, Romance, School, Shoujo, Slice of Life, Supernatural","OVA",3,6.72,5135
"11821",12284,29992,"Silent Chaser Kagami","Hentai","OVA",1,4.95,112
"8236",8319,26237,"Cherry Blossom","Drama, Kids","OVA",1,5.5,66
"6496",6539,3095,"Sono Kinisasete yo: My My Mai","Comedy, Ecchi, Supernatural","OVA",2,6.07,1018
"7994",8063,33978,"0-sen Hayato Pilot","Historical, Military","OVA",1,5.14,37
"11449",11900,22815,"Yariman Fudousan","Hentai","OVA",2,5.92,1327
"2423",2436,9645,"Be-Bop Highschool","Comedy, School, Seinen","OVA",7,7.26,1180
"10900",11339,4590,"Soukan Yuugi","Hentai","OVA",2,6.8,4491
"6179",6218,2304,"Mobile Suit SD Gundam Mk IV","Mecha, Parody, Sci-Fi","OVA",2,6.21,1756
"8118",8194,22565,"Bad Badtz-Maru no Ari to Kirigirisu","Fantasy, Kids","OVA",1,5.5,99
"1711",1718,601,"Nekojiru-sou","Comedy, Dementia, Psychological","OVA",1,7.46,34568
"7196",7245,1613,"Jikuu Ihoujin Kyoko: Chocola ni Omakase!","Comedy, Fantasy","OVA",1,5.61,2039
"8861",8973,26241,"Inochi Kagayaku Akari","Drama, Kids","OVA",1,5.71,48
"7117",7165,1343,"Violence Jack: Hell&#039;s Wind-hen","Action, Drama, Horror","OVA",1,5.68,3182
"10915",11356,2681,"Spaceship Agga Ruter","Comedy, Hentai, Sci-Fi, Space","OVA",4,6.77,1180
"8663",8765,28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.","Drama, Historical, Kids","OVA",1,7,44
"304",306,3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space","OVA",24,8.2,8621
"2826",2844,2891,"Iblard Jikan","Fantasy","OVA",1,7.15,11116
"4439",4463,2733,"Mobile Police Patlabor: MiniPato","Parody","OVA",3,6.72,1831
"9423",9571,16021,"Miracle Psychicer Seizan","Action, Adventure, Fantasy","OVA",5,7.12,97
"7983",8052,5877,"Abunai Sisters: Koko &amp; Mika","Action, Comedy, Ecchi","OVA",10,2.95,1461
"4000",4024,6958,"Hyakko OVA","Comedy","OVA",1,6.82,8206
"4098",4122,24451,"Kanojo ga Flag wo Oraretara OVA","Comedy, Harem, Romance, School","OVA",1,6.8,10264
"1698",1705,408,"Final Fantasy VII: Last Order","Action, Adventure, Drama, Fantasy, Sci-Fi","OVA",1,7.46,48041
"11748",12201,3542,"Mechiku","Hentai","OVA",1,5.26,522
"5827",5863,3518,"Ginga no Uo Ursa Minor Blue","Fantasy, Kids","OVA",1,6.33,1568
"5680",5714,9935,"Chocolat no Mahou","Drama, Magic, Shoujo, Supernatural","OVA",13,6.37,3800
"10927",11368,24987,"Furueru Kuchibiru Episode 0","Hentai","OVA",1,6.74,1953
"5751",5786,3214,"Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu","Action, Adventure, Super Power","OVA",1,6.35,437
"8807",8916,19073,"Hoshigari Hime no Bouken","Fantasy, Kids","OVA",1,5.64,60
"5337",5365,2052,"Nozomi Witches","Romance, Sports","OVA",3,6.48,556
"11448",11899,3034,"Kurai Mirai","Hentai","OVA",2,5.93,2004
"11726",12179,3581,"Requiem","Hentai","OVA",2,5.36,2413
"11089",11535,7266,"Binkan Athlete","Hentai","OVA",1,6.46,3537
"5848",5884,6987,"Aki-Sora","Ecchi, Romance, Seinen","OVA",1,6.32,54567
"4968",4996,2045,"Mahou no Tenshi Creamy Mami: Eien no Once More","Comedy, Fantasy, Magic, Romance, Shoujo","OVA",1,6.58,498
"4095",4119,25689,"Hyakka Ryouran: Samurai After","Ecchi, Harem","OVA",2,6.8,9014
"1494",1501,32698,"Monster Musume no Iru Nichijou OVA","Comedy, Ecchi, Fantasy, Harem, Romance, Seinen","OVA",2,7.52,13248
"11366",11817,13559,"Lovely Day: Boku to Kanojo no Nana Nichikan","Hentai","OVA",1,6.04,2079
"11611",12064,4357,"El","Action, Hentai, Sci-Fi","OVA",2,5.63,1071
"1070",1075,7762,"Yondemasu yo, Azazel-san.","Comedy, Demons, Supernatural","OVA",4,7.7,18400
"10850",11284,24911,"Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson","Hentai","OVA",1,6.89,1930
"11776",12229,5547,"Kateikyoushi Bishounen Kari","Hentai","OVA",1,5.03,315
"11175",11624,3300,"Romance wa Tsurugi no Kagayaki II","Action, Comedy, Demons, Fantasy, Hentai","OVA",6,6.36,1019
"4135",4159,6230,"Kyokujitsu no Kantai","Action, Drama, Historical, Military","OVA",15,6.79,538
"4924",4951,11221,"Machikado no Märchen","Romance","OVA",1,6.59,333
"887",890,255,"Jungle wa Itsumo Hare nochi Guu Final","Comedy, Slice of Life","OVA",7,7.78,7576
"11714",12167,3553,"Reyon Densetsu Flair","Action, Demons, Fantasy, Hentai","OVA",2,5.41,556
"10781",11209,10694,"Bloods: Inraku no Ketsuzoku 2","Hentai","OVA",2,7.09,7086
"914",917,7270,"Mobile Suit Gundam 00 Special Edition","Action, Drama, Mecha, Military, Sci-Fi","OVA",3,7.77,7087
"9427",9575,29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou","Drama, Kids","OVA",1,8.5,45
"5469",5499,6331,"Ten Little Gall Force","Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space","OVA",1,6.44,701
"5317",5345,19953,"Zetsumetsu Kigu Shoujo: Amazing Twins","Magic, Slice of Life","OVA",2,6.49,7418
"3466",3488,15411,"Arcana Famiglia: Capriccio - stile Arcana Famiglia","Romance, Shoujo","OVA",1,6.97,12690
"1792",1799,3256,"Soukou Kihei Votoms: Pailsen Files","Mecha, Military, Sci-Fi, Space","OVA",12,7.44,2861
"11674",12127,5190,"Mujintou Monogatari XX","Hentai","OVA",4,5.5,499
"5799",5835,1071,"Memories Off #5 Togireta Film The Animation","Drama, Romance","OVA",1,6.34,2068
"9197",9335,28119,"Kuma no Minakuro to Kouhei Jiisan","Drama, Kids","OVA",1,6.33,53
"11413",11864,4340,"Tower of Etruria","Adventure, Comedy, Harem, Hentai","OVA",2,5.98,826
"11178",11627,9904,"Inyouchuu Etsu","Demons, Fantasy, Hentai, Magic, Romance, Supernatural","OVA",2,6.35,2121
"6847",6894,5372,"Aura Battler Dunbine OVA","Adventure, Mecha, Sci-Fi","OVA",3,5.86,972
"11782",12235,5402,"Maid Meshimase","Hentai","OVA",1,4.94,525
"11030",11474,7581,"Otome Chibaku Yuugi","Hentai","OVA",2,6.56,2552
"2855",2874,2355,"Devilman: Yochou Sirene-hen","Demons, Horror, Sci-Fi, Supernatural","OVA",1,7.14,5858
"6086",6125,2690,"Urban Square: Kouhaku no Tsuigeki","Action, Mystery, Seinen","OVA",1,6.25,656
"4961",4989,10202,"Kamen Rider Den-O: Imagin Anime 3","Action, Adventure, Comedy, Kids, Super Power","OVA",12,6.58,350
"9122",9257,25061,"Kizu darake no Tenshi-tachi","Comedy, Ecchi, Parody, Seinen","OVA",1,5.38,103
"11796",12249,5569,"Tsui no Sora","Hentai","OVA",1,2.98,934
"7133",7181,1052,"Tokyo Juushouden","Action, Adventure, Shounen, Supernatural","OVA",3,5.67,1001
"9391",9537,30723,"Midori no Makibao Compilation OVA","Comedy, Sports","OVA",1,5.56,50
"8698",8802,22457,"Hello Kitty no Fushigi na Mizuumi","Fantasy, Kids","OVA",1,6.35,90
"11127",11574,8653,"Mahou Shoujo Isuka","Hentai","OVA",3,6.41,2600
"11370",11821,3543,"Kiss yori...","Hentai","OVA",3,6.03,1312
"1648",1655,23383,"D-Frag! OVA","Comedy, Game, Seinen","OVA",1,7.47,28116
"7324",7375,2088,"Nora","Adventure, Sci-Fi, Space","OVA",1,5.49,486
"2287",2299,2745,"Jigoku Sensei Nube OVA","Action, Comedy, Demons, Horror, School, Shounen, Supernatural","OVA",3,7.3,1426
"5172",5200,1270,"Black Magic M-66","Action, Mecha, Military, Sci-Fi","OVA",1,6.52,5496
"11576",12028,5558,"Auction: Bijo Dorei","Hentai","OVA",1,5.7,607
"2315",2327,5216,"D.C.if: Da Capo if","Drama, Harem, Magic, Romance","OVA",2,7.29,11482
"11076",11522,32997,"Lo Re: Pako Sukusuku Mizuki-chan The Animation","Hentai","OVA",1,6.48,1819
