"","X","anime_id","name","genre","type","episodes","rating","members"
"3230",3252,21511,"Kantai Collection: KanColle","Action, Military, School, Sci-Fi, Slice of Life","TV",12,7.04,100999
"3783",3807,1243,"Night Head Genesis","Drama, Horror, Mystery, Psychological, Supernatural","TV",24,6.88,20856
"1386",1393,1642,"Sugar Sugar Rune","Fantasy, Magic, Shoujo","TV",51,7.56,16484
"10452",10644,10815,"UFO Senshi Dai Apolon 2","Action, Mecha, Sci-Fi","TV",21,6.08,144
"9175",9313,7189,"Kotatsu Neko","Comedy","TV",26,5.07,291
"1029",1034,129,"Gensoumaden Saiyuuki","Adventure, Comedy, Drama, Shounen, Supernatural","TV",50,7.71,31179
"5884",5920,25965,"Backkom 2","Comedy, Kids","TV",52,6.31,162
"985",988,30549,"Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season","Action, Drama, Mecha, Military, Sci-Fi","TV",13,7.74,6787
"1584",1591,1878,"Kaze no Shoujo Emily","Drama, Historical, Shoujo","TV",26,7.49,2881
"6644",6689,17733,"Dibetagurashi: Ahiru no Seikatsu","Comedy, Slice of Life","TV",39,5.99,586
"2507",2520,3270,"IGPX: Immortal Grand Prix (2005)","Drama, Mecha, Sci-Fi, Shounen, Sports","TV",13,7.24,11386
"3124",3146,6902,"Saikyou Bushouden: Sangoku Engi","Historical","TV",52,7.07,1363
"2132",2144,1126,"Figure 17: Tsubasa &amp; Hikaru","Sci-Fi, Slice of Life","TV",13,7.34,6860
"5370",5399,23309,"Rail Wars!","Action, Ecchi, Police","TV",12,6.47,85487
"4055",4079,8235,"Muumin (1972)","Adventure, Comedy, Fantasy, Slice of Life","TV",52,6.81,898
"6098",6137,2827,"Calimero","Comedy","TV",45,6.24,2279
"1149",1154,1985,"UFO Robo Grendizer","Mecha, Sci-Fi, Shounen","TV",74,7.66,4381
"2313",2325,21437,"Buddy Complex","Action, Mecha, Sci-Fi","TV",13,7.29,44006
"10119",10304,11405,"Skyers 5","Action, Sci-Fi","TV",12,6.11,116
"5015",5043,28861,"Takamiya Nasuno Desu!: Teekyuu Spin-off","Comedy, Shounen","TV",12,6.57,8213
"185",186,11843,"Danshi Koukousei no Nichijou","Comedy, School, Shounen, Slice of Life","TV",12,8.35,258914
"4723",4748,471,"To Heart 2","Comedy, Drama, Harem, Romance, School, Slice of Life","TV",13,6.65,13877
"3799",3823,16355,"Dansai Bunri no Crime Edge","Action, Fantasy, Romance, Seinen","TV",13,6.87,60465
"3581",3605,13029,"Arashi no Yoru ni: Himitsu no Tomodachi","Adventure, Drama","TV",26,6.93,1597
"4713",4738,31452,"Norn9: Norn+Nonet","Adventure, Fantasy, Josei, Romance","TV",12,6.65,38139
"8549",8645,25609,"Genki Genki Non-tan","Kids, Music","TV",15,6.17,56
"279",281,185,"Initial D First Stage","Action, Cars, Drama, Seinen, Sports","TV",26,8.23,68128
"4366",4390,2732,"Baby Baachan","Comedy, Drama","TV",53,6.73,406
"618",621,32998,"91 Days","Action, Drama, Historical","TV",12,7.93,140604
"539",541,339,"Serial Experiments Lain","Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural","TV",13,7.99,215829
"3625",3649,27737,"Battle Spirits: Burning Soul","Action, Kids","TV",51,6.92,1811
"6815",6862,32454,"Usakame","Comedy, Shounen, Sports","TV",12,5.89,5941
"9271",9416,27965,"Maboroshi Mabo-chan","Adventure, Fantasy, Kids","TV",24,6,52
"8081",8156,34249,"Aqua Kids","Adventure, Kids","TV",26,6.5,24
"5588",5620,3839,"Himitsu no Akko-chan 3","Magic, School, Shoujo","TV",44,6.4,378
"3809",3833,7148,"Ladies versus Butlers!","Comedy, Ecchi, Harem, Romance, School, Seinen","TV",12,6.87,94820
"2225",2237,52,"Kidou Tenshi Angelic Layer","Comedy, Drama, Sci-Fi, Shounen, Sports","TV",26,7.32,39758
"5565",5597,555,"Koutetsu Tenshi Kurumi 2","Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen","TV",12,6.41,8094
"6224",6263,2824,"Barbapapa Sekai wo Mawaru","Adventure, Comedy","TV",50,6.19,528
"5001",5029,4597,"Kouya no Shounen Isamu","Action, Adventure, Shounen","TV",52,6.57,319
"5854",5890,23333,"DRAMAtical Murder","Action, Psychological, Sci-Fi, Super Power","TV",12,6.32,80121
"4388",4412,2912,"Ohayo! Spank","Comedy, Slice of Life","TV",63,6.73,981
"3111",3133,2165,"Gegege no Kitarou (2007)","Comedy, Fantasy, Horror","TV",100,7.07,1656
"6518",6561,1912,"Marginal Prince: Gekkeiju no Ouji-tachi","Romance, School, Shounen Ai","TV",13,6.06,7962
"5497",5528,3881,"Majokko Tickle","Comedy, Magic, Shoujo","TV",45,6.43,471
"1562",1569,31952,"Kono Bijutsubu ni wa Mondai ga Aru!","Comedy, Romance, School","TV",12,7.5,69088
"6541",6584,275,"Love♥Love?","Comedy, Ecchi, Harem, Romance","TV",9,6.05,15114
"4052",4076,86,"Mobile Suit Gundam ZZ","Comedy, Drama, Mecha, Military, Sci-Fi, Space","TV",47,6.81,17517
"1362",1369,1728,"Super GALS! Kotobuki Ran","Comedy, Shoujo, Slice of Life","TV",52,7.57,10369
"31",31,245,"Great Teacher Onizuka","Comedy, Drama, School, Shounen, Slice of Life","TV",43,8.77,268487
"4190",4214,9107,"Pokemon Best Wishes!","Action, Adventure, Comedy, Fantasy, Kids","TV",84,6.78,33730
"3786",3810,9922,"Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.","Comedy, Drama, Ecchi, Harem, Romance","TV",12,6.88,52687
"4620",4644,5276,"Happy Happy Clover","Comedy, Fantasy, Kids, Shoujo","TV",13,6.67,623
"5698",5732,835,"Sister Princess: Re Pure","Drama, Romance","TV",13,6.37,5782
"204",205,10800,"Chihayafuru","Drama, Game, Josei, Slice of Life, Sports","TV",25,8.32,158561
"2421",2434,2825,"Arabian Nights: Sindbad no Bouken (TV)","Adventure, Fantasy, Magic, Romance","TV",52,7.26,2631
"5242",5270,3166,"Ayakashi","Action, Fantasy, Horror, Sci-Fi","TV",12,6.5,20882
"259",261,1559,"Shijou Saikyou no Deshi Kenichi","Action, Comedy, Martial Arts, School, Shounen","TV",50,8.25,129112
"5985",6023,5474,"Yobarete Tobidete Akubi-chan","Comedy, Fantasy, Kids","TV",26,6.28,233
"1325",1332,102,"Aishiteruze Baby★★","Comedy, Drama, Romance, Shoujo","TV",26,7.58,63959
"4106",4130,3836,"Meiken Jolie","Adventure, Historical","TV",52,6.8,973
"2450",2463,3624,"Seimei no Kagaku: Micro Patrol","Adventure","TV",26,7.26,801
"1673",1680,1655,"Nerima Daikon Brothers","Comedy, Music","TV",12,7.47,5374
"2589",2603,10155,"Dog Days","Action, Adventure, Fantasy, Magic","TV",13,7.21,97809
"1609",1616,2548,"Ai no Wakakusa Monogatari","Drama, Historical, Slice of Life","TV",48,7.48,3334
"6007",6046,11547,"Sengoku☆Paradise Kiwami","Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo","TV",26,6.27,3473
"1760",1767,1548,"Shin Taketori Monogatari: 1000-nen Joou","Drama, Mystery, Sci-Fi","TV",42,7.45,1805
"6840",6887,4908,"Bihada Ichizoku","Drama, Parody, Shoujo","TV",12,5.87,2777
"4548",4572,5636,"RESTOL: Special Rescue Team","Action, Adventure, Mecha, Police","TV",26,6.69,284
"1948",1957,935,"Witchblade","Action, Sci-Fi, Super Power","TV",24,7.4,64697
"3127",3149,4810,"Shinzou Ningen Casshern","Action","TV",35,7.07,2822
"9520",9674,27943,"Nano Invaders","Action, Adventure, Shounen, Super Power","TV",52,7.08,519
"10227",10413,10989,"Stray Sheep: Poe no Chicchana Daibouken","Comedy, Kids","TV",12,5.61,113
"5732",5767,15313,"Wooser no Sono Higurashi","Comedy, Fantasy, Slice of Life","TV",12,6.36,8081
"3984",4008,19429,"Akuma no Riddle","Action, School, Shoujo Ai","TV",12,6.82,127641
"9460",9609,31924,"Monchhichiisu","Kids","TV",20,4.8,39
"2096",2108,2484,"Gear Fighter Dendoh","Action, Adventure, Mecha, School, Sci-Fi, Space","TV",38,7.35,1548
"2760",2776,1554,"Asatte no Houkou.","Drama, Supernatural","TV",12,7.16,16909
"134",135,31181,"Owarimonogatari","Comedy, Mystery, Supernatural","TV",12,8.43,107855
"6150",6189,17727,"Haitai Nanafa 2nd Season","Comedy, Supernatural","TV",13,6.22,1915
"3696",3720,2688,"Akai Koudan Zillion","Action, Adventure, Military, Sci-Fi, Shounen","TV",31,6.9,1826
"6590",6634,56,"Avenger","Adventure, Fantasy, Sci-Fi, Shounen","TV",13,6.02,12286
"3699",3723,111,"Corrector Yui","Adventure, Comedy, Magic, Sci-Fi","TV",52,6.9,7411
"7690",7751,33975,"3-Nen D-Gumi Glass no Kamen","Comedy, Parody, School","TV",13,5.06,836
"5323",5351,69,"Cluster Edge","Action, Fantasy, Military, Sci-Fi","TV",25,6.48,6995
"1464",1471,435,"Magic Knight Rayearth","Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo","TV",20,7.53,34141
"251",252,2025,"Darker than Black: Kuro no Keiyakusha","Action, Mystery, Sci-Fi, Super Power","TV",25,8.25,440334
"8637",8738,18937,"Hakken Taiken Daisuki! Shimajirou","Adventure, Comedy, Fantasy, Kids, Magic","TV",101,6.85,120
"10461",10653,10250,"Ultra B","Comedy, Super Power","TV",119,5.52,102
"448",450,22319,"Tokyo Ghoul","Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural","TV",12,8.07,618056
"8185",8264,3637,"Bouken Yuuki Pluster World","Sci-Fi, Shounen","TV",52,6.32,295
"3556",3580,115,"El Hazard: The Alternative World","Adventure, Comedy, Fantasy","TV",13,6.94,7131
"79",80,170,"Slam Dunk","Comedy, Drama, School, Shounen, Sports","TV",101,8.56,82570
"1820",1827,1722,"Nagasarete Airantou","Comedy, Ecchi, Fantasy, Harem, Romance","TV",26,7.43,52817
"4944",4971,6093,"Anmitsu Hime","Comedy, Historical, Shoujo","TV",51,6.58,407
"4546",4570,6428,"Psychoarmor Govarian","Action, Mecha, Sci-Fi, Super Power","TV",26,6.69,352
"10636",10835,12771,"Youyou no Neko Tsumami","Comedy, Slice of Life","TV",130,6.09,102
"3769",3793,296,"Dragon Drive","Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen","TV",38,6.88,14232
"52",52,3297,"Aria The Origination","Fantasy, Sci-Fi, Shounen, Slice of Life","TV",13,8.64,56162
"577",579,31251,"Mobile Suit Gundam: Iron-Blooded Orphans","Action, Drama, Mecha, Sci-Fi, Space","TV",25,7.96,60525
"3080",3102,5534,"Hai! Akko Desu","Romance, Slice of Life","TV",164,7.08,296
"839",842,20,"Naruto","Action, Comedy, Martial Arts, Shounen, Super Power","TV",220,7.81,683297
"5892",5929,31091,"Komori-san wa Kotowarenai!","Comedy, School, Slice of Life","TV",12,6.31,24377
"4042",4066,17919,"Houkago no Pleiades (TV)","Magic, Space","TV",12,6.81,20062
"5870",5906,3877,"Sasurai no Shoujo Nell","Adventure, Historical, Shoujo","TV",26,6.32,356
"1436",1443,15583,"Date A Live","Comedy, Harem, Mecha, Romance, School, Sci-Fi","TV",12,7.54,301358
"4724",4749,2699,"Uchuu Kaizoku Mito no Daibouken","Action, Comedy, Sci-Fi","TV",13,6.65,1009
"836",839,13203,"Lupin the Third: Mine Fujiko to Iu Onna","Action, Adventure, Comedy, Ecchi, Samurai, Seinen","TV",13,7.81,22796
"2777",2794,2130,"Kaibutsu Oujo","Action, Comedy, Horror, Shounen, Supernatural, Vampire","TV",25,7.16,44825
"7729",7792,3112,"Papillon Rose","Comedy, Ecchi, Magic, Parody","TV",6,5,1817
"1365",1372,481,"Yu☆Gi☆Oh! Duel Monsters","Adventure, Game, Shounen","TV",224,7.57,132099
"7488",7541,27785,"Doamaiger D","Action, Comedy, Mecha","TV",13,5.34,929
"3148",3170,1180,"Hyper Police","Action, Comedy, Police, Romance, Sci-Fi","TV",25,7.06,4973
"9218",9357,19325,"Kwaegeol Longman Narongi","Adventure, Kids","TV",52,7.43,65
"786",789,2451,"Space Cobra","Action, Adventure, Sci-Fi, Space","TV",31,7.84,6919
"9739",9905,7106,"Ougon Senshi Gold Lightan","Mecha, Sci-Fi","TV",52,6.57,287
"3128",3150,2415,"Super Fishing Grander Musashi","Adventure, Sports","TV",25,7.07,1920
"436",438,3092,"Junjou Romantica","Comedy, Drama, Romance, Shounen Ai","TV",12,8.08,117910
"4029",4053,32379,"Berserk (2016)","Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural","TV",12,6.81,90817
"8579",8676,27621,"Glass no Kamen Desu ga to Z","Comedy, Parody","TV",14,6.02,273
"6709",6754,28537,"Garo: Guren no Tsuki","Action, Demons, Fantasy, Magic, Supernatural","TV",23,5.96,17515
"256",258,20899,"JoJo no Kimyou na Bouken: Stardust Crusaders","Action, Adventure, Drama, Shounen, Supernatural","TV",24,8.25,120089
"4184",4208,222,"Mezzo DSA","Action, Adventure, Comedy, Mystery, Sci-Fi","TV",13,6.78,11750
"2059",2070,2383,"Cybersix","Action, Adventure, Romance, Sci-Fi","TV",13,7.36,3607
"4559",4583,3812,"Yume no Hoshi no Button Nose","Adventure, Kids","TV",26,6.69,400
"3827",3851,1218,"Tonagura!","Comedy, Drama, Ecchi, Romance, School","TV",13,6.87,31856
"2748",2764,32038,"Show By Rock!! #","Comedy, Music","TV",12,7.17,8964
"2290",2302,4903,"Kyou no 5 no 2 (TV)","Comedy, Ecchi, School, Seinen","TV",13,7.3,22991
"1703",1710,8074,"Highschool of the Dead","Action, Ecchi, Horror, Supernatural","TV",12,7.46,535892
"1553",1560,25183,"Gangsta.","Action, Drama, Seinen","TV",12,7.5,210752
"6090",6129,31994,"Yami Shibai 3rd Season","Dementia, Horror, Supernatural","TV",13,6.25,10557
"10605",10803,10705,"Yasai no Yousei: N.Y.Salad","Kids","TV",26,6.36,163
"6018",6057,21523,"Baku Tech! Bakugan Gachi","Action, Game, Shounen","TV",39,6.26,690
"3543",3566,23201,"Sengoku Basara: Judge End","Action, Historical, Martial Arts, Samurai, Super Power","TV",12,6.95,14568
"3951",3975,297,"Grenadier: Hohoemi no Senshi","Action, Adventure, Comedy, Ecchi, Shounen","TV",12,6.83,37919
"4015",4039,6500,"Seikon no Qwaser","Action, Ecchi, Seinen, Super Power, Supernatural","TV",24,6.82,145592
"8079",8154,3844,"Apache Yakyuugun","Action, School, Sports","TV",26,5.68,268
"4552",4576,1005,"Star Ocean EX","Adventure, Fantasy, Sci-Fi, Shounen","TV",26,6.69,9024
"3017",3037,169,"Shingetsutan Tsukihime","Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire","TV",12,7.1,90713
"4578",4602,1694,"iDOLM@STER Xenoglossia","Action, Comedy, Mecha, Sci-Fi","TV",26,6.68,15338
"481",483,22,"Prince of Tennis","Action, Comedy, School, Shounen, Sports","TV",178,8.04,87643
"4729",4754,17705,"DD Hokuto no Ken (2013)","Parody, Seinen","TV",13,6.64,1805
"9274",9419,16131,"Machine Robo: Butchigiri Battle Hackers","Action, Mecha, Sci-Fi","TV",31,6.22,239
"1549",1556,2817,"Cinderella Monogatari","Adventure, Fantasy, Kids, Romance","TV",26,7.5,3560
"2976",2996,521,"Mermaid Melody Pichi Pichi Pitch","Adventure, Comedy, Magic, Romance, Shoujo","TV",52,7.11,32296
"5960",5998,841,"Colorful","Comedy, Ecchi, Slice of Life","TV",16,6.28,13960
"2801",2819,5220,"Shangri-La","Action, Drama, Sci-Fi","TV",24,7.16,38495
"3617",3641,5734,"Tayutama: Kiss on My Deity","Harem, Romance, Supernatural","TV",12,6.93,43288
"2834",2853,1492,"Project ARMS","Action, Martial Arts, Super Power","TV",26,7.15,6903
"3146",3168,2916,"Genki Bakuhatsu Ganbaruger","Mecha, Shounen","TV",47,7.06,367
"3903",3927,2620,"Spider Riders: Yomigaeru Taiyou","Action, Adventure, Mecha","TV",26,6.85,1889
"1394",1401,29,"Zipang","Action, Drama, Historical, Military, Sci-Fi, Seinen","TV",26,7.56,8630
"9260",9402,17102,"Lolling Seutajeu","Kids, Sports","TV",26,5.6,84
"860",863,477,"Aria The Animation","Fantasy, Sci-Fi, Shounen, Slice of Life","TV",13,7.79,76913
"5028",5056,2809,"Fuusen Shoujo Temple-chan","Adventure, Comedy, Kids","TV",26,6.56,204
"1733",1740,1614,"Captain Tsubasa: Road to 2002","Action, Shounen, Sports","TV",52,7.45,19746
"10434",10626,19311,"Turuturutu Narongi","Adventure, Kids","TV",52,6.25,67
"8905",9022,6701,"Jim Button","Adventure, Fantasy, Kids, Magic","TV",26,6.1,169
"4061",4085,919,"Ray The Animation","Drama, Romance, Sci-Fi","TV",13,6.81,7756
"2518",2532,11841,"Qin Shiming Yue Zhi: Ye Jin Tianming","Action, Fantasy, Historical, Martial Arts","TV",18,7.24,366
"8392",8479,20077,"Dotanba no Manners","Comedy, Slice of Life","TV",283,6.75,75
"8450",8542,32691,"Flowering Heart","Kids, Magic","TV",26,5.24,291
"1963",1972,386,"H2","Comedy, Romance, Shounen, Sports","TV",41,7.39,4450
"3727",3751,1127,"UFO Princess Valkyrie","Comedy, Ecchi, Magic, Sci-Fi","TV",12,6.9,11794
"5178",5206,2572,"Fushigi no Kuni no Alice","Adventure, Fantasy, Kids","TV",52,6.52,1594
"8482",8576,33842,"Fushigi no Yappo Shima: Pukipuki to Poi","Kids","TV",25,8.5,24
"2536",2550,5670,"GA: Geijutsuka Art Design Class","Comedy, School, Seinen, Slice of Life","TV",12,7.23,12825
"1928",1937,4483,"Mahoutsukai ni Taisetsu na Koto: Natsu no Sora","Drama, Magic, Shounen, Slice of Life","TV",12,7.4,14911
"6465",6508,294,"Divergence Eve","Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space","TV",13,6.08,7833
"10521",10713,12139,"Wanpaku Tanteidan","Action, Mystery","TV",35,6.56,158
"4738",4763,8765,"Futarigurashi","Comedy, Ecchi, Romance","TV",36,6.64,551
"9070",9204,10237,"Ki-Fighter Taerang","Adventure, Kids","TV",26,5.92,81
"4567",4591,289,"Comic Party","Comedy, Drama","TV",13,6.68,12988
"8613",8713,19457,"Green Saver","Adventure, Kids","TV",26,5.43,77
"2077",2089,13585,"Natsuyuki Rendezvous","Drama, Josei, Romance, Supernatural","TV",11,7.36,40958
"633",636,7588,"Saraiya Goyou","Historical, Samurai, Seinen","TV",12,7.93,40819
"8416",8506,9028,"Edokko Boy: Gatten Tasuke","Comedy, Martial Arts, Police, Sports","TV",22,6.37,173
"5128",5156,9799,"Shin-Men","Action, Comedy, Kids","TV",13,6.54,479
"9104",9239,6012,"Kinpatsu no Jeanie","Drama, Historical","TV",13,6.53,275
"4313",4337,24075,"Persona 4 the Golden Animation","Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural","TV",12,6.75,39165
"8248",8331,32417,"Chibinacs","Comedy","TV",25,5.5,39
"10520",10712,2708,"Wankorobee","Comedy, Fantasy, Kids","TV",26,5.71,95
"9950",10127,21483,"Sanchoume no Yuuhi","Comedy, Slice of Life","TV",27,7.33,72
"9650",9813,7575,"Oh! Family","Comedy, Drama, Romance, Shoujo, Slice of Life","TV",26,6.17,201
"6161",6200,6889,"Time Bokan Series: Zenderman","Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power","TV",52,6.22,298
"8841",8951,20079,"Ijiwaru Baasan","Comedy, Slice of Life","TV",39,7.33,87
"3610",3634,9883,"Osomatsu-kun (1988)","Comedy","TV",86,6.93,1723
"4244",4268,29017,"Wooser no Sono Higurashi: Mugen-hen","Comedy, Fantasy, Slice of Life","TV",13,6.77,2810
"372",374,7791,"K-On!!","Comedy, Music, School, Slice of Life","TV",26,8.14,246276
"517",519,11887,"Kokoro Connect","Comedy, Drama, Romance, School, Slice of Life, Supernatural","TV",13,8.01,283847
"4173",4197,637,"Iketeru Futari","Comedy, Ecchi, Romance, School, Seinen","TV",16,6.78,11933
"3420",3442,5891,"Kousoku Denjin Albegus","Mecha","TV",45,6.99,698
"2647",2661,20047,"Sakura Trick","Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life","TV",12,7.2,108011
"4009",4033,28817,"Mikagura Gakuen Kumikyoku","Action, Comedy, School, Shoujo Ai","TV",12,6.82,47642
"5145",5173,5131,"Groizer X","Mecha, Sci-Fi","TV",36,6.53,298
"3365",3387,3615,"Neo Angelique Abyss","Comedy, Fantasy, Harem, Romance, Shoujo","TV",13,7.01,24149
"4635",4659,28283,"Sengoku Musou","Action, Historical, Samurai","TV",12,6.67,13272
"2761",2777,751,"Bomberman Jetters","Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen","TV",52,7.16,1876
"703",706,28249,"Arslan Senki (TV)","Action, Adventure, Drama, Fantasy, Historical, Shounen","TV",25,7.88,152811
"76",77,31933,"JoJo no Kimyou na Bouken: Diamond wa Kudakenai","Action, Adventure, Comedy, Drama, Shounen, Supernatural","TV",39,8.57,74074
"9597",9756,8777,"Nobara no Julie","Adventure, Drama, Historical, Music","TV",13,5.96,190
"1705",1712,483,"Kurau Phantom Memory","Action, Drama, Sci-Fi, Space, Super Power","TV",24,7.46,17463
"3576",3600,2965,"Suteki Tantei Labyrinth","Mystery, Sci-Fi","TV",25,6.94,6412
"8070",8144,8436,"Animentary: Ketsudan","Historical, Military","TV",26,7.08,324
"4311",4335,4782,"Mama wa Poyopoyo Saurus ga Osuki","Comedy, Kids, Slice of Life","TV",52,6.75,348
"7897",7965,33021,"Ragnastrike Angels","Action","TV",12,4.42,7365
"1350",1357,6895,"Hakuouki","Action, Drama, Historical, Josei, Samurai, Supernatural","TV",12,7.57,90612
"1723",1730,198,"Speed Grapher","Action, Mystery, Super Power","TV",24,7.46,64627
"2798",2816,22663,"Seiken Tsukai no World Break","Action, Fantasy, Harem, Romance, School, Supernatural","TV",12,7.16,97401
"3612",3636,3765,"Pygmalio","Adventure, Fantasy","TV",39,6.93,533
"1906",1913,2744,"Potemayo","Comedy, School, Seinen","TV",12,7.41,11411
"3678",3702,942,"Nishi no Yoki Majo: Astraea Testament","Comedy, Drama, Fantasy, Mystery, Romance","TV",13,6.91,11042
"804",807,31733,"Bishoujo Senshi Sailor Moon Crystal Season III","Demons, Magic, Romance, Shoujo","TV",13,7.83,16530
"9272",9417,4905,"Mach Girl","Cars, Comedy","TV",26,5.47,222
"4611",4635,591,"Amaenaide yo!!","Comedy, Ecchi, Harem, Romance, Supernatural","TV",12,6.67,48939
"2278",2290,12651,"Danball Senki W","Action, Kids, Mecha","TV",58,7.3,2088
"9843",10019,27461,"Pororo&#039;s English Show","Kids, Music","TV",13,5.31,53
"318",320,6045,"Kimi ni Todoke","Romance, School, Shoujo, Slice of Life","TV",25,8.19,309339
"10402",10594,5278,"Totsugeki! Pappara-tai","Action, Comedy, Romance","TV",25,6.57,255
"5701",5735,8011,"Time Bokan Series: Gyakuten Ippatsuman","Action, Comedy, Mecha, Sci-Fi","TV",58,6.37,334
"3202",3224,10572,"Ro-Kyu-Bu!","Comedy, Ecchi, School, Sports","TV",12,7.05,46940
"10448",10640,19985,"Uchuujin Pipi","Kids","TV",52,5,70
"4819",4844,799,"Kokoro Toshokan","Comedy, Drama, Slice of Life","TV",13,6.62,3748
"8126",8203,9284,"Bakuhatsu Gorou","Comedy, Sports","TV",26,5.74,176
"8344",8428,17703,"Danchi Tomoo","Comedy, Seinen","TV",78,6.25,557
"10681",10883,31427,"Zinba","Action, Adventure, Comedy, Demons, Magic, Super Power","TV",52,7.17,172
"537",539,967,"Hokuto no Ken","Action, Drama, Martial Arts, Sci-Fi, Shounen","TV",109,7.99,40271
"3101",3123,579,"Battle Programmer Shirase","Comedy, Ecchi, Sci-Fi","TV",15,7.07,22292
"3144",3166,11809,"gdgd Fairies","Comedy","TV",12,7.06,2284
"9537",9693,31361,"Neko Enikki","Comedy, Slice of Life","TV",13,6.67,133
"2751",2767,2011,"Taiho Shichau zo Special","Action, Comedy, Police, Shounen","TV",20,7.17,2856
"45",45,19647,"Hajime no Ippo: Rising","Comedy, Drama, Shounen, Sports","TV",25,8.68,66756
"6476",6519,28247,"Pankis! 2-jigen","Comedy, Music","TV",24,6.08,331
"5769",5805,8240,"Wanpaku Oomukashi Kum Kum","Adventure, Comedy, Historical, Kids","TV",26,6.35,229
"3991",4015,234,"Dan Doh!!","Adventure, Shounen, Sports","TV",26,6.82,2351
"7457",7510,30947,"Kurayami Santa","Historical, Supernatural","TV",13,5.36,1715
"9020",9151,20127,"Kariage-kun","Comedy, Seinen, Slice of Life","TV",59,6.5,79
"4298",4322,1706,"Gun Frontier","Action, Adventure, Drama, Historical, Sci-Fi, Seinen","TV",13,6.75,4732
"9564",9723,8890,"Nihon-ichi no Otoko no Tamashii","Comedy, Romance","TV",16,6.64,359
"5126",5154,12611,"Sengoku Collection","Fantasy, Parody, Samurai","TV",26,6.54,16287
"764",767,444,"Maria-sama ga Miteru: Haru","Drama, Romance, School, Shoujo, Shoujo Ai","TV",13,7.85,14983
"5832",5868,511,"Kidou Shinsengumi Moeyo Ken TV","Adventure, Comedy, Fantasy, Historical","TV",13,6.33,3424
"5291",5319,5088,"Fabre-sensei wa Meitantei","Mystery","TV",26,6.49,298
"756",759,9074,"Arakawa Under the Bridge x Bridge","Comedy, Romance, Seinen","TV",13,7.85,80394
"4238",4262,15125,"Teekyuu","Comedy, School, Shounen, Sports","TV",12,6.77,30291
